propertyID,address,propertyType,priceAUD,priceUSD,publishedDate,lastUpdateDate,buildingSize,bedrooms,bathrooms,parkingSpaces,features,agentName,agency,agentPhone,agentEmail,description
110103484445,"[""5915 Devington Road"", "" Indianapolis"", "" IN 46226""]",Apartment,"AUD $1,372",USD $895,Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"1,740.15 m2",2 bedroom(s),1 bathroom(s),,,Matt Walker,Encore Sotheby's International,+1 317-663-9550,,"Tucked away in the quiet neighborhood of Devington Acres rests this spacious 2-bedroom, 1-bathroom unit. The bedrooms are nicely sized and it has a large eat-in kitchen. Washer/Dryer units are available upon request for additional monthly cost. Building offers secured keyless entry. Short distance to shopping and eateries + easy interstate access. No Pets Allowed."
110103484425,"[""142 N Riverview Drive unit: 3"", "" Kalamazoo"", "" MI 49004""]",Apartment,"AUD $1,494",USD $975,Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,849.84 m2,1 bedroom(s),1 bathroom(s),,,Bonnie Granado,i-VEST Real Estate Group,+1 269-488-1600,,"Parchment across from Geno's Pizza very nice and very clean 1 bedroom apartment Free heat, water, sewer and trash. Off street parking 1 reserved parking space. 1 year lease. Application fee $30/person over 18yo. Must apply & be listed on the lease as a lessee. Credit check, criminal history, landlord verification and income verification required. Only Satisfaction of Judgment accepted for landlord tenant judgments. Call to schedule a showing"
110103484412,"[""135 Custer Avenue"", "" Evanston"", "" IL 60202""]",Other,"AUD $4,598","USD $3,000",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,,4 bedroom(s),2 bathroom(s),,,Alexander Mirgorodsky,"Core Realty & Investments, Inc",+1 847-293-1112,,"LOCATION LOCATION LOCATION , TOP FLOOR  !!!! 4 BEDROOM 2 FULL BATH. OPEN FLOOR PLAN, NEW FLOORING THROUGHOUT, REMODELED , CENTRAL  A/C AND FURNACE, HUMIDIFIER, NEW WATER HEATER, WHITE SHAKER KITCHEN WITH GRANIT COUNTERTOPS AND MATCHING BACKSPLASH, LED CAN LIGHTS, NEW APPLIANCES. NEW ELECTRICAL , PARKING , LAUNDRY, ONLY  5 MINUTES WALKING  DISTANCE TO TRAINE , 15 MINUTS TO THE BEACH, TWO FAMILY WELCOME , EVANSTON HIGH SCHOOL , NORTHWESTERN NEXT DOOR  OWNERS ARE LOOKING FOR A 12+ MONTH LEASE ."
110103484405,"[""2033 Wild Indigo Circle NW"", "" Calabash"", "" NC 28467""]",Townhouse,"AUD $3,142","USD $2,050",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,,3 bedroom(s),3 bathroom(s),,"[""Patio""]",Renee Blake,BeachConnection Realty,+1 843-503-6154,,"Welcome to your new home in beautiful Calabash, NC! This stunning townhome offers three spacious bedrooms and three full bathrooms, providing ample space for your comfort and convenience. Appliances included are refrigerator, stove, microwave, dishwasher, washer and dryer. Single car garage, private patio for relaxing and covered front porch. As part of a gated community, you'll enjoy an added layer of security and peace of mind. The community amenities are designed to enhance your lifestyle and promote a sense of belonging. Take a refreshing dip in the community pool, engage in a friendly match at the tennis court, or try your hand at pickleball on our dedicated court. This townhome is more than just a place to live, it's a lifestyle. Experience the perfect blend of comfort, convenience, and community in Calabash, NC. Brunswick Plantation - The Hamptons section."
110103484403,"[""2802 31st Street W"", "" Lehigh Acres"", "" FL 33971""]",House,"AUD $3,571","USD $2,330",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"1,019.81 m2",3 bedroom(s),2 bathroom(s),,,Daniel Reyes,Main Street Renewal LLC,+1 813-454-6396,,"Welcome to your dream home! Step inside this pet-friendly home featuring modern finishings and a layout designed with functionality in mind. Enjoy the storage space found in the kitchen and closets as well as the spacious living areas and natural light throughout. Enjoy outdoor living in your yard, perfect for gathering, relaxing, or gardening! Take advantage of the incredible location, nestled in a great neighborhood with access to schools, parks, dining and more. Beyond the home, experience the ease of our technology-enabled maintenance services, ensuring hassle-free living at your fingertips. Help is just a tap away! There is a one-time application fee of $50 per adult, a Security Deposit of one month's rent, and any applicable fees for Pets ($250 non-refundable deposit + $35/month per pet), Pools ($150/mo), Septic systems ($15/mo), and any applicable HOA amenity fees."
110103484399,"[""519 Fir Street"", "" Boulder City"", "" NV 89005""]",Apartment,"AUD $1,839","USD $1,200",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,76.46 m2,2 bedroom(s),2 bathroom(s),,"[""Fire Place""]",Tiffany Martin,Red Mountain Realty,+1 702-371-8433,,"Beautifully updated and upgraded top to bottom with paint, luxury vinyl plank flooring throughout, lighting, quartz countertops and more. You'll appreciate the fresh, bright color palette and finishes. Small, covered balcony attached. Assigned covered and uncovered parking spaces, with additional parking also available for guests."
110103484392,"[""178 LEE STREET"", "" DAYTONA BEACH"", "" FL 32117""]",House,"AUD $3,449","USD $2,250",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,607.03 m2,4 bedroom(s),2 bathroom(s),,,Carissa Mazzella Di Bosco,LOKATION,+1 954-545-5583,,"Spacious and updated 4 bedroom/2 bathroom POOL home with a 1-car garage in Daytona Beach for rent at $2,250/month! Fantastic location- Only minutes from all your conveniences, shopping plazas, multiple restaurants, entertainment and activities in popular Downtown Daytona, and only a short 10-minute drive to the beautiful World Famous Daytona Beach! NEW Interior and exterior paint, NEW vinyl flooring throughout. Kitchen has granite countertops, stainless-steel range and refrigerator included, and plenty of cabinet space. Additional living space/family room in the back with a gorgeous stone fireplace and double doors that open onto the back patio with a large, glistening blue pool- perfect for those Hot Florida Summers if you don't want to drive to the beach! NO UTILITIES OR LAWN MAINTENANCE INCLUDED. NO SMOKING ALLOWED. Pool maintenance is included. 12-month lease. Reach out to agent for viewings/questions!"
110103484383,"[""615 Seaview Street"", "" Laguna Beach"", "" CA 92651""]",House,"AUD $14,562","USD $9,500",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,231.51 m2,3 bedroom(s),3 bathroom(s),,,Meital Taub,Livel Real Estate,+1 949-922-9552,,"Moments from stunning beaches, romantic coves, acclaimed restaurants, and iconic art galleries, this turnkey home is enviably located in the highly sought-after Village neighborhood of Laguna Beach. This coastal cottage, fully renovated by the renowned Greg Abel, seamlessly blends historic character with modern comfort. Recognized under the Mills Act, this property offers substantial property tax savings due to its architectural significance. An inviting front yard with colorful landscaping sets the stage for spontaneous gatherings with friends and neighbors. Meticulously updated inside and out, the sun-kissed interior features custom hickory floors, brick accents, beamed ceilings, and an abundance of architectural charm. Notable improvements include a new roof, updated plumbing, and a new HVAC system. The open floor plan highlights timeless details such as original stained-glass windows, custom doors, and intricate brickwork. The light-filled living room is framed by large windows overlooking the lush gardens and centers around a welcoming fireplace—perfect for relaxing or entertaining. Enjoy seamless indoor/outdoor flow to a magical outdoor setting with mature landscaping—an entertainer’s dream, ideal for al fresco dining or soaking in the coastal climate. The thoughtfully designed chef’s kitchen showcases rich honed marble countertops, a charming bay window, exposed beamed ceilings, and top-tier Thermador and Viking appliances. The home features three bedrooms and two-and-a-half bathrooms. Two bedrooms on the main level, connected by a Jack & Jill bathroom, provide effortless single-level living. Upstairs, the spacious primary suite offers a private deck with ocean, hillside, and evening-light views, along with an ensuite bath featuring vintage-inspired tile work, a soaking tub, and marble countertops. Central air conditioning and refreshing sea breezes ensure year-round comfort. A one-car garage is complemented by a long driveway with generous parking or optional outdoor recreation space. Whether as a full-time residence or a weekend retreat, this exceptional property offers a rare opportunity to enjoy the best of Laguna Beach in a home rich with character, thoughtful design, and timeless appeal."
110103484369,"[""6201 FM 106"", "" HARLINGEN"", "" TX 78550""]",Other,"AUD $4,837","USD $3,155",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"1,982.96 m2",,,,,THE KRUPALA TEAM,KELLER WILLIAMS LRGV,+1 956-245-2860,,"Endless Business Potential in a Prime Harlingen Location! Discover an incredible opportunity in the heart of Harlingen's Industrial Park – Phase III! This spacious 5,000 SF warehouse sits on a newly subdivided lot and offers exceptional versatility for a wide range of businesses — perfect for a mechanic shop, auto body repair, fabrication shop, gym or fitness center, storage or distribution facility, contractor headquarters, light manufacturing, showroom, or logistics hub. Inside, you'll find a functional layout with approximately 570 SF of office space and 4,214 SF of open warehouse area, featuring two 12' x 12' grade-level doors and graduated ceiling heights ideal for large equipment, deliveries, or vehicle access. Conveniently located near the intersection of FM 509 (Paseo Real) and FM 106 (E. Harrison Ave), this property provides excellent visibility, easy access to major highways, and close proximity to the Harlingen airport and other industrial services — an ideal setup."
110103484366,"[""95-648 Wikao Street unit: G204"", "" Mililani"", "" HI 96789""]",Townhouse,"AUD $3,985","USD $2,600",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,"698,075,264.00 m2",2 bedroom(s),2 bathroom(s),,,Jared Lathrop,RE/MAX Honolulu,+1 808-425-7799,,"Open House this Saturday 11/15 from 1-2pm. Available January 1st! Enjoy living in this second floor townhome with 2 Bed/2 Bath/2 Parking stalls in The Gardens at Launani Valley in Mililani. Close proximity to Schofield/Wheeler Military Base, Schools, Shopping Centers, Parks, Restaurants, Golf and much more! Window A/C's and Washer/Dryer in unit. Relax on your lanai with storage and enjoy the lush green views with dual access from the living room and master bedroom. Launani Valley offers a Community Pool, Tennis Court, Basketball Court, Jogging/Walking Path, and BBQ Areas and Plenty of Guest Parking. Utilities Included: Water/Sewer/Trash/Parking. Tenant is responsible for Electricity & Cable/Internet. Lease Terms: 1 Year and Renter's Insurance Required. Sorry no smoking. Pets negotiable. Call or Text Jared for showings and questions."
110103484359,"[""22405 CLAUDE MOORE Drive"", "" ASHBURN"", "" VA 20148""]",Other,"AUD $5,365","USD $3,500",Published on: 13 Nov 2025,Last updated on: 14 Nov 2025,247.31 m2,3 bedroom(s),3 bathroom(s),,,Deborah Cohen,Century 21 Redwood Realty,+1 703-304-9709,,"If you are looking for a move-in ready home with HGTV style and many luxurious upgrades, this property is for you!! Discover the perfect blend of style, convenience, and sophistication in this stunning condominium just steps from the Ashburn Metro. Designed for today's busy professionals, this residence offers seamless access to Washington DC, Dulles airport, Reston Town Center, and Tysons Corner Center! To apply, go to this Rent Spree link: https://apply.link/-6w1Tao Inside, the open-concept main level with hardwood floors, sets the stage for both everyday living and entertaining. A gourmet kitchen with a large quartz island, 5-burner gas stove and stainless farmhouse sink flows effortlessly into the spacious dining room, wet bar, and private balcony. Upstairs features a primary suite with a double vanity and custom, walk-in closet as well as 2 more bedrooms, a large full bath, and an adorable laundry room with sink and extra cabinetry. To top it all off, there is a huge rooftop deck with striking views and room for dining, entertaining and gardening! Artificial turf and a huge umbrella make it an instant entertainment space. This luxurious townhouse-style condo is only 3 years young and in that short time, it has been transformed from a ""builder-grade"" condo to a custom, high-end retreat. Almost every wall has been painted with high-quality paint, the lighting has been replaced with stylish fixtures, cabinets have been added, and all hardware and faucets have been upgraded. Beyond your door, indulge in high-end amenities tailored to an active, social lifestyle. They include: state-of-the-art fitness center, elegant clubhouse, scenic walking and biking paths, expansive park and playground, and sparkling outdoor pool. This community is perfect for those who love to walk, socialize, or bring their dog along for the adventure. This property delivers more than a home - it's a lifestyle! Don't miss the opportunity to enjoy luxury and convenience in the heart of desirable Loudoun County, Virginia!"
